a0,a1,beta,epsilondelta
0.00624812,0.00741338,1.27845,0.0135459,0.857299
0.00624812,0.00741338,1.27845,0.0135459,0.857299
0.00624812,0.00741338,1.27845,0.0135459,0.857299
0.00624812,0.00741338,1.27845,0.0135459,0.857299
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.00627318,0.00868112,1.00458,0.00967128,0.829772
0.0031719,0.0157451,1.40701,0.0113716,0.84884
0.0031719,0.0157451,1.40701,0.0113716,0.84884
0.0031719,0.0157451,1.40701,0.0113716,0.84884
0.0031719,0.0157451,1.40701,0.0113716,0.84884
0.0031719,0.0157451,1.40701,0.0113716,0.84884
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.00361377,0.0108272,1.56272,0.00892793,0.868272
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0080205,0.00426284,1.10733,0.0139547,0.905189
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0111123,0.00649093,0.647034,0.0117965,0.858475
0.0115003,0.0112333,0.6637,0.010469,0.874058
0.0115003,0.0112333,0.6637,0.010469,0.874058
0.0115003,0.0112333,0.6637,0.010469,0.874058
0.0115003,0.0112333,0.6637,0.010469,0.874058
0.0115003,0.0112333,0.6637,0.010469,0.874058
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0134359,0.0169442,0.801808,0.00777404,0.933678
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0160369,0.0183198,0.604211,0.00661788,0.960696
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0139201,0.0232035,0.648082,0.00408357,0.953536
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0119815,0.032108,0.415415,0.00567338,0.96439
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140066,0.0303758,0.391991,0.00664558,0.92998
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0140712,0.0328972,0.124197,0.00529565,0.951915
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0093406,0.0333684,0.434048,0.00532785,0.962743
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
0.0139342,0.0304362,0.125264,0.00667441,0.872249
