a0,a1,beta
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0142984,0.0539805,0.103505,0.034493
0.0145445,0.0569084,0.461383,0.0264636
0.0145445,0.0569084,0.461383,0.0264636
0.0145445,0.0569084,0.461383,0.0264636
0.0145445,0.0569084,0.461383,0.0264636
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.00858624,0.0388453,0.700999,0.0110129
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0234079,0.034305,0.267449,0.014116
0.0197989,0.0378103,0.00458075,0.027185
0.0197989,0.0378103,0.00458075,0.027185
0.0197989,0.0378103,0.00458075,0.027185
0.0197989,0.0378103,0.00458075,0.027185
0.0197989,0.0378103,0.00458075,0.027185
0.0197989,0.0378103,0.00458075,0.027185
0.0213089,0.0360669,0.20992,0.0466717
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.0235143,0.0315505,0.00429682,0.0283975
0.00906526,0.0425103,0.309395,0.0224745
0.00906526,0.0425103,0.309395,0.0224745
0.00906526,0.0425103,0.309395,0.0224745
0.00906526,0.0425103,0.309395,0.0224745
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0113574,0.0523027,0.276074,0.0253251
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.0205077,0.032719,0.232775,0.0188043
0.00740531,0.0496209,0.573606,0.0229378
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0035127,0.0338788,0.930592,0.0386071
0.0056599,0.0382769,0.867395,0.0214375
0.0056599,0.0382769,0.867395,0.0214375
0.0056599,0.0382769,0.867395,0.0214375
0.0056599,0.0382769,0.867395,0.0214375
0.0056599,0.0382769,0.867395,0.0214375
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00865752,0.0394481,0.690683,0.0332303
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00257845,0.0359651,0.947727,0.0271331
0.00490643,0.0387979,0.82865,0.0253664
0.00490643,0.0387979,0.82865,0.0253664
0.00490643,0.0387979,0.82865,0.0253664
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.00928727,0.037752,0.853605,0.0203962
0.0175874,0.0373538,0.653897,0.019316
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.0187187,0.0362908,0.260188,0.017066
0.00908389,0.0368388,0.938382,0.0388678
0.00908389,0.0368388,0.938382,0.0388678
0.00908389,0.0368388,0.938382,0.0388678
0.00908389,0.0368388,0.938382,0.0388678
0.0140135,0.0309745,0.752466,0.0443603
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.00980787,0.0384857,0.768936,0.0201201
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0170506,0.0287001,0.61908,0.02017
0.0208337,0.0147325,0.656334,0.0325575
0.0141107,0.0333351,0.506541,0.0586369
0.0141107,0.0333351,0.506541,0.0586369
0.0141107,0.0333351,0.506541,0.0586369
0.00526884,0.0334498,0.951243,0.0156908
0.00526884,0.0334498,0.951243,0.0156908
0.00526884,0.0334498,0.951243,0.0156908
0.00526884,0.0334498,0.951243,0.0156908
0.00526884,0.0334498,0.951243,0.0156908
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.0176109,0.0278402,0.639011,0.0402369
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.00676075,0.0237679,0.938738,0.0447528
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0167083,0.0123589,0.772608,0.0210645
0.0248799,0.0152547,0.747246,0.0161063
0.0248799,0.0152547,0.747246,0.0161063
0.0248799,0.0152547,0.747246,0.0161063
0.0248799,0.0152547,0.747246,0.0161063
0.0112868,0.0145737,1.05818,0.0179179
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.0188352,0.0136862,0.697782,0.0209472
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.020091,0.01691,0.591922,0.0357411
0.0138203,0.0354172,0.196757,0.0198121
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0179614,0.0312827,0.193299,0.0375963
0.0219462,0.0392809,0.0965705,0.0385247
0.0219462,0.0392809,0.0965705,0.0385247
0.0219462,0.0392809,0.0965705,0.0385247
0.0219462,0.0392809,0.0965705,0.0385247
0.0219462,0.0392809,0.0965705,0.0385247
0.0139748,0.0475857,0.392831,0.00902221
0.0139748,0.0475857,0.392831,0.00902221
0.0139748,0.0475857,0.392831,0.00902221
0.0142327,0.0279679,0.335098,0.0170705
0.0142327,0.0279679,0.335098,0.0170705
0.0142327,0.0279679,0.335098,0.0170705
0.0142327,0.0279679,0.335098,0.0170705
0.0142327,0.0279679,0.335098,0.0170705
0.0142327,0.0279679,0.335098,0.0170705
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.014641,0.0365502,0.410146,0.037991
0.0208061,0.0345328,0.205247,0.0138129
0.0208061,0.0345328,0.205247,0.0138129
0.0208061,0.0345328,0.205247,0.0138129
0.0208061,0.0345328,0.205247,0.0138129
0.0208061,0.0345328,0.205247,0.0138129
0.0208061,0.0345328,0.205247,0.0138129
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
0.022718,0.0353606,0.53299,0.0211399
