a0,a1,beta,epsilon,tilde_beta
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0242807,0.00549115,0.552405,1.25482e-05,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
0.0226032,0.00853239,0.548149,4.13749e-06,0
