a0,a1,beta,tilde_beta
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0291037,0.118643,1.31504,2.39511
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0391368,0.111841,1.32932,2.73039
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
0.0412648,0.0899609,1.18743,2.85854
