a0,a1,beta,tilde_beta
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.0584643,0.0279033,1.17194,2.974
0.05172,0.0487132,1.14829,2.78847
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
0.0534743,0.0601784,1.23531,2.84551
