a0,a1,beta,tilde_beta
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0798187,0.0664197,1.42572,3.53629
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0740098,0.069149,1.49619,3.68069
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
0.0631474,0.0868663,1.49263,3.53953
