a0,a1,beta,epsilon,delta
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00887895,0.0434566,0.359521,0.012257,0.56233
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00865638,0.0372639,0.675823,0.0158117,0.461433
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.00756205,0.0346465,0.727917,0.0180015,0.603342
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.0106801,0.0189068,0.830528,0.0234905,0.491387
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.023535,0.0238127,0.527463,0.00765389,0.524117
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0147929,0.0240163,0.70634,0.0346042,0.177566
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0181372,0.0374976,0.290489,0.0139205,0.323829
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.0162611,0.0203297,0.743583,0.00680444,0.633457
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
0.00725655,0.0149879,0.768113,0.0100698,0.860819
