a0,a1,beta,tilde_beta,delta
0.0485625,0.0908308,1.30453,1.96325,0.118819
0.0485625,0.0908308,1.30453,1.96325,0.118819
0.0485625,0.0908308,1.30453,1.96325,0.118819
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0447873,0.121211,1.38578,2.00247,0.0433607
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0419189,0.100798,1.3866,1.92466,0.173336
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0385449,0.102803,1.2824,1.96726,0.334035
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0447584,0.117837,1.388,1.97831,0.20702
0.0398214,0.0945201,1.41965,2.02316,0.242329
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.034287,0.0845255,1.29318,2.00678,0.06901
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0397792,0.0915914,1.27177,2.00772,0.0911493
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0523251,0.0671508,1.25713,2.0858,0.127212
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0572638,0.0222636,1.13246,2.16613,0.0407425
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0645909,0.0114901,1.2217,2.12541,0.0672922
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0797891,0.00822684,1.23423,1.97544,0.0175902
0.0650257,0.0176257,1.36425,2.30229,0.0819876
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0705017,0.0197145,1.19039,2.15838,0.0897031
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0518532,0.0526177,1.14803,1.9202,0.241854
0.0343141,0.0625898,1.12948,1.92379,0.0678887
0.0343141,0.0625898,1.12948,1.92379,0.0678887
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0407807,0.0941781,1.26947,1.87133,0.0411399
0.0560368,0.0614365,1.28991,1.75013,0.0418224
0.0560368,0.0614365,1.28991,1.75013,0.0418224
0.0560368,0.0614365,1.28991,1.75013,0.0418224
0.0560368,0.0614365,1.28991,1.75013,0.0418224
0.0560368,0.0614365,1.28991,1.75013,0.0418224
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0567823,0.05468,1.24001,1.84115,0.022226
0.0348284,0.0452057,1.03946,1.58986,0.0209055
0.0348284,0.0452057,1.03946,1.58986,0.0209055
0.0348284,0.0452057,1.03946,1.58986,0.0209055
0.0348284,0.0452057,1.03946,1.58986,0.0209055
0.0349872,0.0900637,1.09176,1.7557,0.032383
0.0349872,0.0900637,1.09176,1.7557,0.032383
0.0349872,0.0900637,1.09176,1.7557,0.032383
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0509523,0.0627586,1.21718,1.75094,0.0316562
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.0340217,0.0765514,1.07853,1.81219,0.111254
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.050627,0.0480105,1.36451,1.62359,0.0634321
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0704873,0.0394649,1.39966,1.83432,0.00313014
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0582812,0.0499582,1.24622,1.7006,0.0714227
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0565956,0.0261739,1.13068,1.7642,0.0225165
0.0507403,0.0500179,1.26157,1.63581,0.0959005
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
0.0442668,0.0481126,1.2365,1.6388,0.0290405
